#time,accel_x,accel_y,accel_z
233.594928,518.144159,-11261.603821,-666.185348
233.595248,148.041188,-10418.898773,-740.205942
233.595568,0.000000,-10189.070123,-1036.288319
233.595889,296.082377,-9882.631924,-1036.288319
233.596209,592.164754,-9882.631924,-962.267725
233.596529,1332.370696,-10495.508323,-1036.288319
233.596849,814.226536,-10035.851024,-888.247130
233.597169,592.164754,-9806.022374,-592.164754
233.597489,962.267725,-10265.679673,-370.102971
233.597809,222.061783,-9652.803275,-148.041188
233.598129,148.041188,-9729.412825,0.000000
233.598449,518.144159,-10418.898773,-148.041188
233.598769,592.164754,-9959.241474,-148.041188
233.599089,1184.329507,-11721.261119,-962.267725
233.599409,814.226536,-10112.460574,-222.061783
233.599730,814.226536,-9806.022374,-518.144159
233.600050,592.164754,-10265.679673,-962.267725
233.600370,370.102971,-9039.926876,-1184.329507
233.600690,444.123565,-10112.460574,-1184.329507
233.601010,296.082377,-10112.460574,-814.226536
233.601330,888.247130,-10572.117872,-962.267725
233.601650,666.185348,-10342.289223,-666.185348
233.601970,592.164754,-10189.070123,-592.164754
233.602290,518.144159,-10495.508323,-74.020594
233.602610,444.123565,-10418.898773,-74.020594
233.602930,592.164754,-10035.851024,-296.082377
233.603250,814.226536,-9269.755526,148.041188
233.603571,1110.308913,-10418.898773,-74.020594
233.603891,1110.308913,-10035.851024,-74.020594
233.604211,1332.370696,-10572.117872,-370.102971
233.604531,888.247130,-10648.727422,-518.144159
233.604851,222.061783,-10648.727422,-518.144159
233.605171,148.041188,-10189.070123,-1110.308913
233.605491,0.000000,-10112.460574,-962.267725
233.605811,0.000000,-10342.289223,-1332.370696
233.606131,740.205942,-9422.974625,-1184.329507
233.606451,1036.288319,-10112.460574,-814.226536
233.606771,592.164754,-10035.851024,-962.267725
233.607092,370.102971,-9959.241474,-1036.288319
233.607412,222.061783,-10801.946522,-222.061783
233.607732,518.144159,-10572.117872,0.000000
233.608052,814.226536,-10265.679673,0.000000
233.608372,888.247130,-10112.460574,-148.041188
233.608692,296.082377,-10035.851024,296.082377
233.609012,814.226536,-10189.070123,0.000000
233.609332,1258.350101,-10112.460574,-148.041188
233.609652,1184.329507,-9959.241474,-370.102971
233.609972,1702.473667,-9039.926876,0.000000
233.610292,888.247130,-9882.631924,-962.267725
233.610612,296.082377,-10342.289223,-1036.288319
233.610933,518.144159,-10035.851024,-1480.411884
233.611253,814.226536,-9882.631924,-1184.329507
233.611573,296.082377,-10189.070123,-1036.288319
233.611893,370.102971,-10189.070123,-1110.308913
233.612213,518.144159,-9806.022374,-814.226536
233.612533,222.061783,-10035.851024,-592.164754
233.612853,0.000000,-9806.022374,0.000000
233.613173,518.144159,-10112.460574,-296.082377
233.613493,888.247130,-10035.851024,-518.144159
233.613813,1036.288319,-9882.631924,0.000000
233.614133,2294.638420,-10801.946522,-888.247130
233.614453,1776.494261,-10495.508323,-74.020594
233.614774,1036.288319,-10495.508323,-74.020594
233.615094,888.247130,-10342.289223,-370.102971
233.615414,-74.020594,-11261.603821,-444.123565
233.615734,0.000000,-10418.898773,-666.185348
233.616054,0.000000,-9959.241474,-1036.288319
233.616374,74.020594,-9959.241474,-1184.329507
233.616694,814.226536,-8810.098227,-1110.308913
233.617014,1332.370696,-9806.022374,-1184.329507
233.617334,1036.288319,-10572.117872,-666.185348
233.617654,370.102971,-10418.898773,-444.123565
233.617974,222.061783,-9959.241474,-296.082377
233.618295,74.020594,-10112.460574,-74.020594
233.618615,370.102971,-10265.679673,-444.123565
233.618935,1406.391290,-10035.851024,-296.082377
233.619255,1184.329507,-10035.851024,-370.102971
233.619575,1036.288319,-10189.070123,370.102971
233.619895,888.247130,-10418.898773,-74.020594
233.620215,222.061783,-10112.460574,-296.082377
233.620535,74.020594,-10418.898773,-148.041188
233.620855,0.000000,-9806.022374,-370.102971
233.621175,0.000000,-9959.241474,-1036.288319
233.621495,296.082377,-10342.289223,-962.267725
233.621815,1258.350101,-9882.631924,-1184.329507
233.622136,1110.308913,-10112.460574,-1036.288319
233.622456,962.267725,-10189.070123,-592.164754
233.622776,814.226536,-9882.631924,-888.247130
233.623096,518.144159,-10418.898773,-296.082377
233.623416,370.102971,-10342.289223,-148.041188
233.623736,296.082377,-10572.117872,-518.144159
233.624056,1110.308913,-10418.898773,-74.020594
233.624376,888.247130,-9959.241474,0.000000
233.624696,1332.370696,-10189.070123,0.000000
233.625016,962.267725,-9499.584175,-444.123565
233.625336,1036.288319,-9882.631924,-888.247130
233.625657,740.205942,-9959.241474,-1036.288319
233.625977,296.082377,-10648.727422,-888.247130
233.626297,0.000000,-10725.336972,-1776.494261
233.626617,0.000000,-10265.679673,-1258.350101
233.626937,962.267725,-10189.070123,-1184.329507
233.627257,1110.308913,-10112.460574,-962.267725
233.627577,518.144159,-10112.460574,-666.185348
233.627897,444.123565,-9882.631924,-518.144159
233.628217,814.226536,-10725.336972,-222.061783
233.628537,740.205942,-10342.289223,-74.020594
233.628857,592.164754,-9806.022374,0.000000
233.629177,1184.329507,-10035.851024,0.000000
233.629498,1258.350101,-10112.460574,0.000000
233.629818,1184.329507,-9882.631924,-518.144159
233.630138,1332.370696,-10112.460574,-296.082377
233.630458,592.164754,-10265.679673,-1036.288319
233.630778,444.123565,-10418.898773,-592.164754
233.631098,0.000000,-10342.289223,-740.205942
233.631418,-296.082377,-9882.631924,-1480.411884
233.631738,814.226536,-8886.707777,-740.205942
233.632058,592.164754,-9729.412825,-814.226536
233.632378,888.247130,-9729.412825,-1110.308913
233.632698,1332.370696,-10035.851024,-1110.308913
233.633018,1036.288319,-10418.898773,-666.185348
233.633339,444.123565,-9882.631924,-444.123565
233.633659,370.102971,-9959.241474,-370.102971
233.633979,148.041188,-10035.851024,-74.020594
233.634299,592.164754,-10265.679673,-74.020594
233.634619,518.144159,-9882.631924,0.000000
233.634939,1184.329507,-9882.631924,-666.185348
233.635259,1406.391290,-10189.070123,-444.123565
233.635579,814.226536,-10265.679673,-740.205942
233.635899,740.205942,-10725.336972,-1332.370696
233.636219,148.041188,-10189.070123,-1406.391290
233.636539,0.000000,-10189.070123,-1036.288319
233.636860,444.123565,-10418.898773,-888.247130
233.637180,888.247130,-9422.974625,-592.164754
233.637500,814.226536,-10342.289223,-740.205942
233.637820,888.247130,-10342.289223,-592.164754
233.638140,518.144159,-10189.070123,-222.061783
233.638460,740.205942,-10495.508323,-444.123565
233.638780,444.123565,-10265.679673,0.000000
233.639100,518.144159,-10189.070123,-296.082377
233.639420,296.082377,-10418.898773,0.000000
233.639740,888.247130,-9882.631924,0.000000
233.640060,888.247130,-10495.508323,-518.144159
233.640380,1258.350101,-10418.898773,-370.102971
233.640701,814.226536,-10265.679673,-666.185348
233.641021,814.226536,-10189.070123,-666.185348
233.641341,370.102971,-9576.193725,-296.082377
233.641661,222.061783,-10265.679673,-962.267725
233.641981,518.144159,-10418.898773,-1184.329507
233.642301,444.123565,-10265.679673,-888.247130
233.642621,888.247130,-11644.651570,-1258.350101
233.642941,592.164754,-9882.631924,-1110.308913
233.643261,444.123565,-10418.898773,-296.082377
233.643581,518.144159,-9882.631924,-592.164754
233.643901,740.205942,-10342.289223,-222.061783
233.644222,518.144159,-10418.898773,-74.020594
233.644542,592.164754,-10035.851024,-370.102971
233.644862,592.164754,-10342.289223,-740.205942
233.645182,1110.308913,-10418.898773,-370.102971
233.645502,1776.494261,-10572.117872,-666.185348
233.645822,592.164754,-10112.460574,-814.226536
233.646142,740.205942,-10265.679673,-370.102971
233.646462,0.000000,-9959.241474,-814.226536
233.646782,0.000000,-9806.022374,-814.226536
233.647102,370.102971,-10342.289223,-1184.329507
233.647422,666.185348,-10418.898773,-814.226536
233.647742,592.164754,-10035.851024,-1184.329507
233.648063,666.185348,-10878.556072,-1480.411884
233.648383,740.205942,-10648.727422,-666.185348
233.648703,444.123565,-10112.460574,-370.102971
233.649023,592.164754,-10035.851024,-666.185348
233.649343,592.164754,-10189.070123,-518.144159
233.649663,296.082377,-10342.289223,-222.061783
233.649983,814.226536,-9959.241474,-592.164754
233.650303,1036.288319,-10265.679673,-296.082377
233.650623,962.267725,-10418.898773,-148.041188
233.650943,962.267725,-9882.631924,-148.041188
233.651263,888.247130,-9882.631924,-592.164754
233.651583,518.144159,-10342.289223,-888.247130
233.651904,222.061783,-10265.679673,-740.205942
233.652224,-148.041188,-10495.508323,-444.123565
233.652544,444.123565,-10035.851024,-1184.329507
233.652864,666.185348,-10495.508323,-888.247130
233.653184,444.123565,-10342.289223,-888.247130
233.653504,1480.411884,-9193.145976,0.000000
233.653824,666.185348,-9882.631924,-592.164754
233.654144,888.247130,-10112.460574,-74.020594
233.654464,814.226536,-10418.898773,-148.041188
233.654784,814.226536,-9806.022374,0.000000
233.655104,888.247130,-10265.679673,-444.123565
233.655425,1110.308913,-10265.679673,-74.020594
233.655745,592.164754,-9806.022374,-370.102971
233.656065,740.205942,-10265.679673,-444.123565
233.656385,370.102971,-10495.508323,-370.102971
233.656705,222.061783,-10112.460574,-888.247130
233.657025,0.000000,-10189.070123,-814.226536
233.657345,518.144159,-10112.460574,-1184.329507
233.657665,1332.370696,-8503.660028,-740.205942
233.657985,1258.350101,-10418.898773,-888.247130
233.658305,740.205942,-10189.070123,-1184.329507
233.658625,814.226536,-10495.508323,-518.144159
233.658945,296.082377,-11568.042020,-518.144159
233.659266,666.185348,-9959.241474,-444.123565
233.659586,444.123565,-9882.631924,-444.123565
233.659906,814.226536,-10418.898773,-148.041188
233.660226,1258.350101,-8273.831378,-74.020594
233.660546,814.226536,-9959.241474,0.000000
233.660866,1258.350101,-10418.898773,-222.061783
233.661186,814.226536,-9959.241474,-296.082377
233.661506,962.267725,-10418.898773,-814.226536
233.661826,370.102971,-10495.508323,-1332.370696
233.662146,0.000000,-9882.631924,-1184.329507
233.662466,148.041188,-10035.851024,-1184.329507
233.662787,666.185348,-10112.460574,-1184.329507
233.663107,666.185348,-9806.022374,-370.102971
233.663427,814.226536,-10342.289223,-518.144159
233.663747,592.164754,-10112.460574,-370.102971
233.664067,444.123565,-9882.631924,-518.144159
233.664387,518.144159,-8963.317327,0.000000
233.664707,518.144159,-10342.289223,-222.061783
233.665027,592.164754,-10265.679673,-370.102971
233.665347,814.226536,-10265.679673,-74.020594
233.665667,962.267725,-10112.460574,-148.041188
233.665987,1184.329507,-9729.412825,-592.164754
233.666307,1258.350101,-10265.679673,-666.185348
233.666628,962.267725,-10342.289223,-888.247130
233.666948,518.144159,-9882.631924,-888.247130
233.667268,-444.123565,-10572.117872,-518.144159
233.667588,-740.205942,-10342.289223,-1110.308913
233.667908,74.020594,-10035.851024,-962.267725
233.668228,1036.288319,-9882.631924,-1184.329507
233.668548,592.164754,-9193.145976,-888.247130
233.668868,1406.391290,-10495.508323,-518.144159
233.669188,518.144159,-9882.631924,-296.082377
233.669508,518.144159,-10035.851024,-592.164754
233.669828,444.123565,-10495.508323,-1480.411884
233.670148,666.185348,-10495.508323,-74.020594
233.670469,666.185348,-10265.679673,0.000000
233.670789,1332.370696,-10189.070123,-148.041188
233.671109,1332.370696,-10112.460574,-222.061783
233.671429,1332.370696,-9806.022374,-296.082377
233.671749,962.267725,-9882.631924,-740.205942
233.672069,814.226536,-9882.631924,-1036.288319
233.672389,148.041188,-10572.117872,-888.247130
233.672709,0.000000,-10342.289223,-814.226536
233.673029,0.000000,-10342.289223,-1184.329507
233.673349,444.123565,-10572.117872,-1258.350101
233.673669,1110.308913,-9806.022374,-1480.411884
233.673990,296.082377,-9882.631924,-814.226536
233.674310,962.267725,-10572.117872,-666.185348
233.674630,592.164754,-9882.631924,-666.185348
233.674950,444.123565,-10189.070123,-148.041188
233.675270,888.247130,-8503.660028,-370.102971
233.675590,962.267725,-10495.508323,-74.020594
233.675910,1036.288319,-9959.241474,0.000000
233.676230,1406.391290,-10342.289223,-74.020594
233.676550,1258.350101,-9882.631924,-296.082377
233.676870,1628.453072,-10418.898773,-666.185348
233.677190,740.205942,-9882.631924,-888.247130
233.677510,74.020594,-10265.679673,-888.247130
233.677830,-592.164754,-10035.851024,-1258.350101
233.678150,-518.144159,-10189.070123,-1702.473667
233.678470,518.144159,-9959.241474,-1480.411884
233.678790,1110.308913,-10112.460574,-1184.329507
233.679110,888.247130,-10035.851024,-1036.288319
233.679430,2072.576638,-10955.165621,-1480.411884
233.679751,1110.308913,-10265.679673,-370.102971
233.680071,666.185348,-10265.679673,-74.020594
233.680391,296.082377,-10265.679673,0.000000
233.680711,222.061783,-8503.660028,740.205942
233.681031,740.205942,-9882.631924,-296.082377
233.681351,1036.288319,-10342.289223,-222.061783
233.681671,1258.350101,-10112.460574,-74.020594
233.681991,1036.288319,-11951.089769,-666.185348
233.682311,666.185348,-10189.070123,-814.226536
233.682631,518.144159,-10342.289223,-962.267725
233.682951,0.000000,-10265.679673,-740.205942
233.683271,518.144159,-10189.070123,-1110.308913
233.683591,370.102971,-9882.631924,-1110.308913
233.683911,740.205942,-9959.241474,-1110.308913
233.684231,592.164754,-10342.289223,-888.247130
233.684551,518.144159,-10418.898773,-592.164754
233.684871,370.102971,-10648.727422,-666.185348
233.685191,1036.288319,-10112.460574,-74.020594
233.685511,518.144159,-10112.460574,-444.123565
233.685831,444.123565,-9882.631924,-222.061783
233.686152,1258.350101,-10495.508323,0.000000
233.686472,1184.329507,-10112.460574,-592.164754
233.686792,1258.350101,-10265.679673,-666.185348
233.687112,1332.370696,-10035.851024,-518.144159
233.687432,1406.391290,-10265.679673,-1036.288319
233.687752,444.123565,-10342.289223,-740.205942
233.688072,0.000000,-10265.679673,-666.185348
233.688392,0.000000,-10189.070123,-962.267725
233.688712,518.144159,-10112.460574,-740.205942
233.689032,666.185348,-10725.336972,-1110.308913
233.689352,666.185348,-10572.117872,-962.267725
233.689672,592.164754,-10342.289223,-518.144159
233.689992,0.000000,-10035.851024,-518.144159
233.690312,370.102971,-10112.460574,370.102971
233.690632,962.267725,-10572.117872,-592.164754
233.690952,814.226536,-10342.289223,-148.041188
233.691272,1554.432478,-10265.679673,-370.102971
233.691592,1776.494261,-10342.289223,-518.144159
233.691912,1628.453072,-10265.679673,-518.144159
233.692232,1110.308913,-10418.898773,-370.102971
233.692553,888.247130,-10265.679673,-592.164754
233.692873,0.000000,-9729.412825,-518.144159
233.693193,0.000000,-10112.460574,-666.185348
233.693513,0.000000,-10035.851024,-1036.288319
233.693833,0.000000,-10112.460574,-888.247130
233.694153,1110.308913,-9959.241474,-1110.308913
233.694473,962.267725,-10418.898773,-592.164754
233.694793,962.267725,-10189.070123,-666.185348
233.695113,518.144159,-10265.679673,-444.123565
233.695433,148.041188,-10112.460574,-222.061783
233.695753,740.205942,-10342.289223,-740.205942
233.696073,222.061783,-10189.070123,-74.020594
233.696393,888.247130,-9882.631924,-444.123565
233.696713,1406.391290,-9806.022374,0.000000
233.697033,296.082377,-9499.584175,148.041188
233.697353,888.247130,-10035.851024,-370.102971
233.697673,814.226536,-9959.241474,-814.226536
233.697993,518.144159,-10265.679673,-666.185348
233.698313,0.000000,-10342.289223,-1184.329507
233.698633,296.082377,-10265.679673,-1184.329507
233.698954,814.226536,-10418.898773,-1036.288319
233.699274,962.267725,-10342.289223,-1110.308913
233.699594,740.205942,-10189.070123,-962.267725
233.699914,370.102971,-9882.631924,-962.267725
233.700234,592.164754,-9959.241474,-296.082377
233.700554,740.205942,-10265.679673,-222.061783
233.700874,518.144159,-10189.070123,0.000000
233.701194,1110.308913,-10342.289223,-518.144159
233.701514,814.226536,-10035.851024,-296.082377
233.701834,1258.350101,-10418.898773,0.000000
233.702154,1258.350101,-10189.070123,-74.020594
233.702474,1258.350101,-8656.879127,0.000000
233.702794,666.185348,-10342.289223,-444.123565
233.703114,74.020594,-10495.508323,-814.226536
233.703434,74.020594,-9959.241474,-1110.308913
233.703754,0.000000,-11338.213370,-1332.370696
233.704074,666.185348,-10418.898773,-1184.329507
233.704394,740.205942,-9806.022374,-1184.329507
233.704714,888.247130,-10265.679673,-814.226536
233.705035,888.247130,-10189.070123,-444.123565
233.705355,1036.288319,-10572.117872,-592.164754
233.705675,370.102971,-10189.070123,-74.020594
233.705995,444.123565,-10418.898773,0.000000
233.706315,518.144159,-10189.070123,-444.123565
233.706635,444.123565,-9499.584175,666.185348
233.706955,1110.308913,-9806.022374,-74.020594
233.707275,1332.370696,-10189.070123,-296.082377
233.707595,1924.535449,-10189.070123,-444.123565
233.707915,1258.350101,-10342.289223,-296.082377
233.708235,444.123565,-9729.412825,-592.164754
233.708555,-296.082377,-10035.851024,-1184.329507
233.708875,-222.061783,-10495.508323,-1184.329507
233.709195,0.000000,-9729.412825,-1110.308913
233.709515,592.164754,-10725.336972,-1258.350101
233.709835,1480.411884,-10342.289223,-1258.350101
233.710155,1184.329507,-9729.412825,-814.226536
233.710475,592.164754,-10189.070123,0.000000
233.710795,222.061783,-9882.631924,74.020594
233.711115,0.000000,-9882.631924,0.000000
233.711436,0.000000,-10035.851024,0.000000
233.711756,518.144159,-10112.460574,0.000000
233.712076,2368.659014,-9499.584175,-370.102971
233.712396,1628.453072,-10418.898773,-296.082377
233.712716,1258.350101,-9959.241474,-962.267725
233.713036,1332.370696,-10112.460574,-518.144159
233.713356,296.082377,-8963.317327,222.061783
233.713676,518.144159,-10418.898773,-962.267725
233.713996,-370.102971,-10112.460574,-888.247130
233.714316,-444.123565,-10189.070123,-1036.288319
233.714636,222.061783,-10189.070123,-1702.473667
233.714956,888.247130,-10035.851024,-740.205942
233.715276,1110.308913,-10035.851024,-888.247130
233.715596,1406.391290,-10342.289223,-222.061783
233.715916,592.164754,-9882.631924,-370.102971
233.716236,0.000000,-10265.679673,148.041188
233.716556,0.000000,-10189.070123,-296.082377
233.716876,296.082377,-10035.851024,-592.164754
233.717196,962.267725,-10112.460574,-444.123565
233.717516,1184.329507,-9729.412825,0.000000
233.717837,1628.453072,-10265.679673,-222.061783
233.718157,1184.329507,-10112.460574,-370.102971
233.718477,740.205942,-10112.460574,-592.164754
233.718797,2220.617826,-9499.584175,-740.205942
233.719117,0.000000,-9882.631924,-962.267725
233.719437,-148.041188,-10189.070123,-666.185348
233.719757,0.000000,-9882.631924,-1036.288319
233.720077,814.226536,-10495.508323,-740.205942
233.720397,1184.329507,-9882.631924,-814.226536
233.720717,1110.308913,-10112.460574,-888.247130
233.721037,814.226536,-10418.898773,-370.102971
233.721357,0.000000,-10189.070123,-370.102971
233.721677,222.061783,-10112.460574,148.041188
233.721997,222.061783,-10418.898773,-148.041188
233.722317,370.102971,-10418.898773,-370.102971
233.722637,1110.308913,-10265.679673,-222.061783
233.722957,1776.494261,-10342.289223,-740.205942
233.723277,1628.453072,-9729.412825,-74.020594
233.723597,962.267725,-9576.193725,0.000000
233.723917,370.102971,-9806.022374,-666.185348
233.724238,0.000000,-9576.193725,-666.185348
233.724558,-370.102971,-10342.289223,-888.247130
233.724878,0.000000,-10418.898773,-962.267725
233.725198,444.123565,-10495.508323,-1110.308913
233.725518,888.247130,-10189.070123,-1110.308913
233.725838,1036.288319,-10418.898773,-1036.288319
233.726158,814.226536,-10418.898773,-592.164754
233.726478,1036.288319,-10035.851024,-296.082377
233.726798,1036.288319,-9959.241474,-222.061783
233.727118,296.082377,-10112.460574,0.000000
233.727438,444.123565,-9959.241474,222.061783
233.727758,444.123565,-9806.022374,0.000000
233.728078,1110.308913,-10572.117872,-222.061783
233.728398,1332.370696,-10265.679673,-296.082377
233.728718,888.247130,-9959.241474,-814.226536
233.729038,888.247130,-10572.117872,-370.102971
233.729358,370.102971,-10035.851024,-666.185348
233.729678,296.082377,-11184.994271,-296.082377
233.729998,148.041188,-10418.898773,-1036.288319
233.730319,666.185348,-9882.631924,-1258.350101
233.730639,592.164754,-10342.289223,-592.164754
233.730959,592.164754,-9882.631924,-518.144159
233.731279,592.164754,-9729.412825,-444.123565
233.731599,666.185348,-10189.070123,-222.061783
233.731919,518.144159,-10189.070123,-222.061783
233.732239,444.123565,-9806.022374,-74.020594
233.732559,740.205942,-10342.289223,-592.164754
233.732879,814.226536,-9882.631924,-296.082377
233.733199,1258.350101,-10418.898773,-222.061783
233.733519,1332.370696,-10035.851024,-740.205942
233.733839,370.102971,-10112.460574,74.020594
233.734159,1258.350101,-10342.289223,-740.205942
233.734479,888.247130,-10572.117872,-592.164754
233.734799,0.000000,-10035.851024,-1036.288319
233.735119,296.082377,-11261.603821,-2146.597232
233.735439,74.020594,-10035.851024,-1332.370696
233.735759,148.041188,-9959.241474,-1110.308913
233.736079,962.267725,-10418.898773,-666.185348
233.736399,518.144159,-9806.022374,222.061783
233.736720,888.247130,-10035.851024,-592.164754
233.737040,814.226536,-10035.851024,-592.164754
233.737360,666.185348,-9882.631924,-444.123565
233.737680,740.205942,-9882.631924,0.000000
233.738000,1332.370696,-10418.898773,-296.082377
233.738320,740.205942,-9959.241474,0.000000
233.738640,888.247130,-10035.851024,-370.102971
233.738960,740.205942,-9959.241474,-592.164754
233.739280,148.041188,-11261.603821,-518.144159
233.739600,222.061783,-10112.460574,-666.185348
233.739920,-370.102971,-10035.851024,-666.185348
233.740240,222.061783,-10189.070123,-1184.329507
233.740560,518.144159,-8503.660028,-444.123565
233.740880,1036.288319,-9806.022374,-1184.329507
233.741200,1110.308913,-10342.289223,-666.185348
233.741520,888.247130,-9959.241474,-518.144159
233.741840,962.267725,-10801.946522,-296.082377
233.742160,592.164754,-9959.241474,-444.123565
233.742480,370.102971,-10112.460574,0.000000
233.742800,370.102971,-9882.631924,-518.144159
233.743121,0.000000,-10035.851024,-222.061783
233.743441,296.082377,-9422.974625,0.000000
233.743761,1406.391290,-10342.289223,-222.061783
233.744081,1110.308913,-10189.070123,-370.102971
233.744401,1110.308913,-10418.898773,-370.102971
233.744721,1480.411884,-10725.336972,-1332.370696
233.745041,518.144159,-10572.117872,-666.185348
233.745361,0.000000,-10265.679673,-888.247130
233.745681,222.061783,-10189.070123,-1480.411884
233.746001,1184.329507,-9346.365076,-1184.329507
233.746321,518.144159,-10265.679673,-814.226536
233.746641,444.123565,-9882.631924,-814.226536
233.746961,370.102971,-10418.898773,-370.102971
233.747281,0.000000,-10725.336972,0.000000
233.747601,592.164754,-10265.679673,-74.020594
233.747921,370.102971,-10112.460574,0.000000
233.748241,1332.370696,-10418.898773,-74.020594
233.748561,1332.370696,-9729.412825,-444.123565
233.748881,1850.514855,-10572.117872,-370.102971
233.749201,1776.494261,-10035.851024,-888.247130
233.749522,1258.350101,-10418.898773,-666.185348
233.749842,148.041188,-9882.631924,-962.267725
233.750162,-296.082377,-9269.755526,-1184.329507
233.750482,-148.041188,-10342.289223,-814.226536
233.750802,-222.061783,-9882.631924,-1406.391290
233.751122,666.185348,-10265.679673,-888.247130
233.751442,1554.432478,-11108.384721,-370.102971
233.751762,1036.288319,-10265.679673,-740.205942
233.752082,962.267725,-10265.679673,-296.082377
233.752402,592.164754,-10189.070123,-296.082377
233.752722,1036.288319,-10189.070123,-592.164754
233.753042,370.102971,-10112.460574,0.000000
233.753362,740.205942,-10112.460574,-296.082377
233.753682,740.205942,-10265.679673,-148.041188
233.754002,740.205942,-9959.241474,-444.123565
233.754322,592.164754,-9959.241474,-666.185348
233.754642,814.226536,-10112.460574,-592.164754
233.754962,444.123565,-9959.241474,-518.144159
233.755282,444.123565,-10035.851024,-962.267725
233.755603,444.123565,-10495.508323,-666.185348
233.755923,518.144159,-10189.070123,-888.247130
233.756243,1258.350101,-10342.289223,-1110.308913
233.756563,592.164754,-10112.460574,-1110.308913
233.756883,1776.494261,-10955.165621,-1702.473667
233.757203,666.185348,-10725.336972,-444.123565
233.757523,444.123565,-10189.070123,-518.144159
233.757843,518.144159,-10265.679673,-296.082377
233.758163,0.000000,-9039.926876,222.061783
233.758483,666.185348,-10112.460574,-296.082377
233.758803,814.226536,-10112.460574,74.020594
233.759123,962.267725,-10189.070123,-296.082377
233.759443,1110.308913,-9959.241474,-148.041188
233.759763,1184.329507,-10112.460574,-296.082377
233.760083,962.267725,-9882.631924,-888.247130
233.760403,444.123565,-10189.070123,-666.185348
233.760723,518.144159,-10035.851024,-1036.288319
233.761043,518.144159,-9193.145976,-1332.370696
233.761363,74.020594,-10265.679673,-962.267725
233.761683,0.000000,-10189.070123,-1184.329507
233.762004,0.000000,-10112.460574,-592.164754
233.762324,148.041188,-8886.707777,0.000000
233.762644,666.185348,-10342.289223,-222.061783
233.762964,962.267725,-10495.508323,-444.123565
233.763284,814.226536,-10035.851024,0.000000
233.763604,1110.308913,-10265.679673,-592.164754
233.763924,888.247130,-10112.460574,0.000000
233.764244,1184.329507,-9882.631924,-518.144159
233.764564,1110.308913,-10035.851024,-518.144159
233.764884,444.123565,-9959.241474,-444.123565
233.765204,444.123565,-9652.803275,-1258.350101
233.765524,148.041188,-9729.412825,-1184.329507
233.765844,222.061783,-10342.289223,-1184.329507
233.766164,0.000000,-10342.289223,-1184.329507
233.766484,1110.308913,-10725.336972,-1036.288319
233.766804,444.123565,-10265.679673,-888.247130
233.767124,814.226536,-10112.460574,-444.123565
233.767444,370.102971,-10418.898773,0.000000
233.767764,962.267725,-10572.117872,-74.020594
233.768084,740.205942,-9806.022374,-444.123565
233.768405,1184.329507,-10418.898773,0.000000
233.768725,1332.370696,-9882.631924,-518.144159
233.769045,1036.288319,-10189.070123,-222.061783
233.769365,814.226536,-9882.631924,-370.102971
233.769685,1110.308913,-10495.508323,-370.102971
233.770005,444.123565,-9882.631924,-814.226536
233.770325,518.144159,-10572.117872,-888.247130
233.770645,148.041188,-10648.727422,-888.247130
233.770965,0.000000,-10189.070123,-962.267725
233.771285,518.144159,-10495.508323,-1184.329507
233.771605,592.164754,-9882.631924,-814.226536
233.771925,888.247130,-9806.022374,-1258.350101
233.772245,592.164754,-10035.851024,-666.185348
233.772565,518.144159,-10112.460574,-444.123565
233.772885,74.020594,-10189.070123,0.000000
233.773205,1184.329507,-10572.117872,-518.144159
233.773525,888.247130,-10189.070123,-296.082377
233.773845,814.226536,-10035.851024,0.000000
233.774165,1406.391290,-10418.898773,-370.102971
233.774485,1036.288319,-10418.898773,0.000000
233.774806,962.267725,-9806.022374,-296.082377
233.775126,444.123565,-10035.851024,-888.247130
233.775446,370.102971,-10418.898773,-666.185348
233.775766,148.041188,-10035.851024,-962.267725
233.776086,74.020594,-10035.851024,-1332.370696
233.776406,740.205942,-10418.898773,-814.226536
233.776726,1036.288319,-9882.631924,-1480.411884
233.777046,740.205942,-10265.679673,-666.185348
233.777364,518.144159,-10342.289223,-296.082377
233.777684,592.164754,-10035.851024,-592.164754
233.778004,592.164754,-11031.775171,0.000000
233.778324,518.144159,-10265.679673,0.000000
233.778644,888.247130,-12180.918418,-592.164754
233.778964,1110.308913,-10418.898773,-222.061783
233.779284,1406.391290,-10112.460574,-74.020594
233.779605,962.267725,-9959.241474,-296.082377
233.779925,888.247130,-8656.879127,0.000000
233.780245,962.267725,-9806.022374,-518.144159
233.780565,148.041188,-10112.460574,-740.205942
233.780885,0.000000,-10035.851024,-1036.288319
233.781205,518.144159,-10189.070123,-1110.308913
233.781525,1036.288319,-10189.070123,-1702.473667
233.781845,1110.308913,-10112.460574,-1480.411884
233.782165,962.267725,-10418.898773,-962.267725
233.782485,592.164754,-10112.460574,-888.247130
233.782805,518.144159,-10112.460574,-74.020594
233.783125,666.185348,-9882.631924,-444.123565
233.783445,370.102971,-10189.070123,-148.041188
233.783765,370.102971,-10035.851024,-148.041188
233.784086,814.226536,-10801.946522,-814.226536
233.784406,740.205942,-10265.679673,-296.082377
233.784726,962.267725,-10035.851024,-222.061783
233.785046,1554.432478,-10572.117872,-518.144159
233.785366,1332.370696,-9193.145976,-1184.329507
233.785686,1110.308913,-10418.898773,-814.226536
233.786006,222.061783,-10189.070123,-1036.288319
